,pi_AZ,pi_TXMXSA,DXY,PnPs
D8B26_002644,0.0006190727518364759,0.00016929067208396818,0.00044065366115974067,0.6555171345053004
D8B26_002646,0.0010908965157331138,0.0002137779915557694,0.0009101283611087533,0.3229723835540362
D8B26_002647,0.00036556821142406107,0.0002100730003676277,0.0002919396843344239,
D8B26_002648,0.0008974549415725864,0.0,0.0005106209150326798,
D8B26_002649,0.0014977785179291496,0.0005242738806752645,0.0012320436195868722,
D8B26_002650,0.001425545780384489,0.0005865102639296187,0.001347679834397102,1.6838223589958476
D8B26_002651,0.001431920184799926,0.0007595537621647282,0.0015056105518400098,0.2622038516602547
D8B26_002652,0.00033640907343329414,0.000148544266191325,0.00024247666981230996,0.12095727604036517
D8B26_002653,0.0008150166392170433,0.00039175020163613315,0.000666754776573609,0.2365199855102559
D8B26_002654,0.0009786445772604912,0.0008409890762831944,0.0012367486415929322,0.39047196619266483
D8B26_002655,0.0006111189769989375,0.000543109300746775,0.0007696468700422217,0.594039875941438
D8B26_002656,0.0011245169242252424,0.0014358460639452375,0.002010871967118929,0.3928872291071264
D8B26_002657,0.0013516394297714454,0.001110340041637752,0.0016872814358220734,0.04581337737406146
D8B26_002658,0.0021156050982065874,0.0011609048228766543,0.002204313223368733,2.8125615135050968
D8B26_002659,0.0,0.0,0.0,inf
D8B26_002660,0.0007456339636270399,0.0003961180431768668,0.0005475749420386099,inf
D8B26_002661,0.0017030426237587338,0.0005945745076179861,0.0013761458774246497,0.31248429261094907
D8B26_002662,0.0009727253560270697,0.0009530791788856302,0.0009847047323328158,0.2995398392427817
D8B26_002663,0.000785256032729475,0.0,0.0004318908180012093,0.47541537729105293
D8B26_002664,0.0012441126810628267,0.0008175597618412866,0.0014812337867598077,
D8B26_002665,0.0005922030545833584,0.0,0.00032571168002084553,0.4780788071192846
D8B26_002666,0.001184094795733007,0.0012164657325947651,0.002421431263936008,0.8882896059966823
D8B26_002667,0.0013052144386672582,0.0008058423570888942,0.001439356906197382,0.5211855077426822
D8B26_002668,0.0002243500421532701,0.0,0.00011568049048527966,0.0
D8B26_002669,0.0004951475539710829,0.0011436705649618196,0.0010398098633392751,0.673243997381831
D8B26_002670,0.0008264750129581105,0.0017408123791102519,0.0016995676413698942,0.5421540943928196
D8B26_002671,0.000598186356700292,0.0010141904878746984,0.0009044962605334122,1.8748432929373635
D8B26_002672,0.0010414542648100203,0.0009392821200939275,0.0011043586010143008,0.7752029858102466
D8B26_002673,0.0018012794997375229,0.0011473962930273606,0.0014558780264091514,0.9725824028300504
D8B26_002674,0.0018163767233015061,0.0011507479861910246,0.0014384349827387803,2.1474300089031395
D8B26_002675,0.0006930081196260578,0.00048582012509868204,0.0006586321869444464,
D8B26_002676,0.001142877096679687,0.0006238859180035649,0.0009928436615287827,0.2309019791518265
D8B26_002677,0.00041232287221592184,0.0005142332415059687,0.0005320585534489278,0.1725139948429271
D8B26_002678,0.0012732365673542086,0.00041646117595484674,0.0009750735737332908,0.24483938436791086
D8B26_002679,0.0004980601866414999,0.0008734402852049906,0.0008073817762399078,0.302601139761836
D8B26_002681,0.00045913682277318846,0.0005142332415059687,0.0006130826986441959,
D8B26_002683,0.0008744265710210032,0.0009814746656851916,0.0013296816702389458,1.0993893648433952
D8B26_002684,0.0008167450622693569,0.0013377926421404684,0.002071670869624834,0.0
D8B26_002685,0.00368096688328819,0.002581872537029488,0.00357505415537597,0.0879623277333378
D8B26_002686,0.00081394118461,0.0,0.00044698730556052207,1.1834639286676762
D8B26_002687,0.0007027476247722504,0.002134299808718412,0.0018713616524834034,
D8B26_002688,0.0010295220911421,0.0017405275137233893,0.0017431527437591719,
D8B26_002689,0.00035877216834345516,0.0002568053415511043,0.0003153418532281942,0.6544007956239487
D8B26_002690,0.0015591563579179608,0.0012759170653907496,0.0017222199884738584,
D8B26_002691,0.0007727671466134698,0.0003437016669530848,0.0005762057357742891,0.19326137689611625
D8B26_002692,0.0002452560650307836,0.0007736943907156673,0.0007699017711533357,0.0
D8B26_002693,0.0,0.0,0.0,inf
D8B26_002694,0.000768082547135633,0.0,0.00039853339709867687,0.2931518237555216
D8B26_002695,0.0009285125176257681,0.00034373586612392585,0.0006558118498417006,0.3768602056027335
D8B26_002696,0.001213111507229151,0.0007130124777183598,0.0012473349411065674,0.9722092281520861
D8B26_002697,0.0005165593400887549,0.0,0.00026497085320614734,0.04617991277335938
D8B26_002698,0.001161508780218923,0.0007301935012778383,0.0011928216262581588,1.1767634854769977
D8B26_002699,0.0,0.0,0.0,inf
D8B26_002700,0.001697067369911838,0.0008302200083022001,0.001275852806876175,1.312181981442407
D8B26_002701,0.00244375949032813,0.0023358585858585853,0.0027619949494949495,
D8B26_002702,0.00013251430940808848,0.000436014824504033,0.000275715256671668,0.0
D8B26_002703,0.004794237843182579,0.003701133472125837,0.005626539304132479,0.15481481481478257
D8B26_002704,0.0006083522631294852,0.0005301524188204112,0.0005900426319090802,
D8B26_002705,0.0004884764825904578,0.0005136106831022085,0.00047584519169763435,0.6117945007235127
D8B26_002706,0.0008441363940085214,0.0005697397001744826,0.0007593038283575368,0.2679826567077743
D8B26_002707,0.00022552706107880109,0.00026542800265427996,0.00037992635674044,
D8B26_002708,0.0001690331304935765,0.0,8.451656524678837e-05,0.1480518529368376
D8B26_002709,0.000964187327823693,0.0006611570247933884,0.001097877167395884,0.4749887026739165
D8B26_002710,0.0015674956851427402,0.0025396825396825397,0.0030185315978878686,0.20487751441203808
D8B26_002711,0.00010893246187363845,0.0005050505050505053,0.0005595167359873242,0.0
D8B26_002712,0.0006338947829982768,0.0,0.0003932054105064486,inf
D8B26_002713,0.0,0.0,0.0,inf
D8B26_002714,0.000677179653028937,0.0006607815807134379,0.0010765030807119193,1.094074641956212
D8B26_002715,0.0009196827611149796,0.0008959156785243744,0.0013485235991629854,0.3101494797654746
D8B26_002717,0.0,0.0,0.0,inf
D8B26_002718,0.0,0.0006470397929472663,0.00032351989647363315,inf
D8B26_002719,0.0008854630867498552,0.0014914772727272728,0.0023378314393939395,0.5904708260162342
D8B26_002720,,0.0009257250307369639,,1.33619138920884
D8B26_002721,,0.000798573975044563,,0.22007542053298706
D8B26_002722,0.0006217216969067401,0.00048163756773028285,0.000938484966533272,0.3369330923816661
D8B26_002723,0.0008684126331185135,0.001864801864801865,0.0013848896201837377,
D8B26_002724,0.0008468081683115875,0.0004894551212841,0.001109318700488185,
D8B26_002725,0.001290213054918934,0.0008658008658008658,0.0011204481792717086,0.2845106151661609
D8B26_002726,0.0008897676717745898,0.0004074357015533489,0.0007205021045851496,0.20923054682131678
D8B26_002727,0.0007541478129713419,0.0,0.0003770739064856712,0.16074032529441495
D8B26_002728,0.000670029456011935,0.0004298302170642597,0.0009102286949596086,inf
D8B26_002729,0.000886363146118527,0.00020002000200020003,0.0005529964761182,1.2474021918117209
D8B26_002730,0.00025799793601651196,0.0,0.00012899896800825592,inf
D8B26_002731,0.0,0.000946969696969697,0.0004734848484848485,
D8B26_002732,7.811889696117488e-05,0.0004829168175781722,0.00028051785726967353,inf
D8B26_002733,0.0005432476020711302,0.0006493506493506494,0.0009294626941685765,0.08140536931508424
D8B26_002734,8.872327211427564e-05,0.0008227067050596467,0.000867068341116784,0.0
D8B26_002735,0.0010902860702974916,0.0,0.0006662859318484675,
D8B26_002736,0.000948832925222097,,,
D8B26_002737,0.0011154833574367389,0.0003811701924909474,0.0007595376629782845,0.7795080708962301
D8B26_002738,0.0007577290987841197,0.0005429441129323755,0.000642030251189351,0.721571888936277
D8B26_002739,0.0010110913052089458,0.00038383838383838383,0.0007620320855614973,0.32855120339777844
D8B26_002741,0.00030077907315758973,0.0010916619612271784,0.0008829618804043356,
D8B26_002742,0.0005893407398195317,0.00035236081747709656,0.0004839779463582473,0.5000152176889526
D8B26_002743,0.0020176746654214763,0.002864259028642591,0.0032522037457573317,0.8341047773930454
D8B26_002744,0.0008878507864309104,0.0011842563566701499,0.002018153133771795,0.157312787911117
D8B26_002745,0.0005982890167705959,0.001216315403166614,0.0021556908387765296,0.16647508129771274
D8B26_002746,0.0004998632449612825,0.001699535032868366,0.002753963538277264,0.4263335316279093
D8B26_002747,0.0011073299843353352,0.0018365472910927474,0.0019490808260861736,0.0
D8B26_002748,0.001155344292599192,0.0010101010101010094,0.0012502475737769855,inf
D8B26_002749,0.00102454591618679,0.0002734107997265892,0.0009381743127873159,0.2197572647706051
D8B26_002750,0.0010188578691929398,0.0010303470963347642,0.0015395686467912827,0.3807388442115146
D8B26_002751,0.0009332208479042738,0.0009043726747590454,0.0009882162441659523,0.22200653610827342
D8B26_002752,0.0007776381106589679,0.0009658336351563437,0.0010670331153105935,0.0
D8B26_002753,0.0003737565407394623,0.0006082328662973826,0.0005191063065825874,0.2439893238572061
D8B26_002754,0.0009500723246375738,0.0007478382799719557,0.0008981391107506335,0.033956353177345855
D8B26_002755,0.0016562685680332697,0.0013894424411125864,0.0017565359477124183,
D8B26_002756,0.0007835511453001267,0.0013871333657429913,0.0011391041589217117,0.7569070181654645
D8B26_002757,0.0013138597724573875,0.0029273532966295162,0.002396016819511476,0.5732995091365403
D8B26_002758,0.0014897639496570035,0.0010578512396694213,0.001398476746070329,
D8B26_002759,0.0012634080745535876,0.0,0.0007223942208462332,0.6248808605272426
D8B26_002761,,0.0008907279204740605,,1.6265460602971353
D8B26_002762,0.0006783911369367634,0.00047721307563827303,0.0007248425497614937,0.7438794544126673
D8B26_002763,0.00043054365189539577,0.0006019563581640329,0.0005854588911287889,0.2243302799434402
D8B26_002764,,,,0.10368422540784702
D8B26_002765,,0.0008849557522123888,,0.32960722292165806
D8B26_002766,0.001162961947275672,0.0012432012432012434,0.0014854426619132501,0.07835037303120966
D8B26_002767,0.001230453631703991,0.0005660469428585371,0.0010548795715036123,1.7960405012834053
D8B26_002768,0.0008271363544750472,0.0007742624482712583,0.0008441502351841818,0.25307298953153395
D8B26_002769,0.0005924217410880004,0.0009848336013466147,0.0008544037999246966,0.43491603516727584
D8B26_002770,0.0007100301217948308,0.0005148005148005148,0.0006899565723095135,0.61569812381406
D8B26_002771,0.000790522773018204,0.0024536017615602377,0.0021263931807387945,0.39701897018964893
D8B26_002772,0.0011994810408557954,0.0014073317444103972,0.0014921188087083659,0.5160332884752871
D8B26_002773,,,,0.3559058280206439
D8B26_002774,0.0005528103070917649,0.0008591961403748082,0.0009303561935140882,
D8B26_002775,,0.001880197587335626,,0.32684638350727124
D8B26_002776,0.0014989466861124777,0.00015324131808670287,0.000943031023244927,0.36348253767706334
D8B26_002777,,,,inf
D8B26_002778,0.00022281639928698737,0.0012396694214876027,0.0008001134338032733,0.0
D8B26_002779,0.0005817552445959882,0.001098088902966951,0.001189389281211376,
D8B26_002780,0.00030657008128847957,0.0009026434558349455,0.0006400045511434748,
D8B26_002781,0.0007537468837778477,8.1789555473766e-05,0.000490737332842596,0.18735265823661124
D8B26_002782,0.001700526127245979,0.0009000415780076798,0.0016329079140644444,0.6020053629476275
D8B26_002783,0.001342732460557233,0.0001830998809850774,0.0011540840983301846,0.044171430952736665
D8B26_002784,0.0007795355945014505,0.0009873431017278502,0.0009993914061606998,0.31977536503176146
D8B26_002785,0.0006996357225798633,0.0,0.00036896479021716216,inf
D8B26_002786,0.0002704530087897228,0.0011703239289446185,0.0007621857520437643,inf
D8B26_002787,0.0016517176760584564,0.0039868177799212276,0.0032340884267861953,
D8B26_002788,0.0010149561534317745,0.0010847777384742365,0.0011444266422522317,0.5545839170238626
D8B26_002789,0.0009201362695738555,0.0025078369905956114,0.0019836945892634625,0.09836414983746859
D8B26_002790,0.0011943863839952184,0.0,0.0006469592913307455,0.9897031291787829
D8B26_002791,0.0015528823946552484,0.001524680769963788,0.0016311842061009652,1.2953862866634671
D8B26_002792,0.0005485880316631028,0.0007130124777183595,0.0008547943706661926,0.15644286515800146
D8B26_002793,0.0011297540979138285,0.0026688907422852404,0.0022261198057204534,0.22695581093422368
D8B26_002794,0.0007795470682575432,0.0011142061281337046,0.0011097373869780882,1.027578673908989
D8B26_002795,0.001819370172311353,0.0013090909090909084,0.0019875222816399286,
D8B26_002796,0.0005239561389294011,0.0,0.00026737967914438503,inf
D8B26_002797,0.0013048594363473218,0.0004753416518122401,0.0012133195524198985,
D8B26_002798,0.0011356846944267447,0.0016788382439351978,0.0018812863851156176,0.7238428581460867
D8B26_002799,0.00050520131141212,0.0007691124442393473,0.0009071002651175837,
D8B26_002800,,0.0,,0.16103801926859407
D8B26_002801,0.000437680750062659,0.001116085912659789,0.0010496704034933032,0.0
D8B26_002802,0.0016482308988352375,0.0021585720215857203,0.002423509877176275,0.33083383323331483
D8B26_002803,0.0009506833036244832,0.0010708310094813163,0.0017191037039467208,0.16341728458192295
D8B26_002804,0.000982677453265686,0.00046620046620046615,0.0023024361259655376,0.23212313638869073
D8B26_002806,0.0009913893566802277,0.0006027122049221496,0.0008764932391841719,0.220441584984066
D8B26_002807,0.0005522427442335472,0.0006317244102260391,0.0005941770647653001,
D8B26_002808,0.0011790894143835291,0.0007686007686007686,0.0011845466214952145,0.5870775273184715
D8B26_002809,0.001020872168795062,0.0005964623611682435,0.000880679297634315,0.31702660696724666
D8B26_002810,0.00024950292329971443,0.0,0.00012732365673542143,0.0
D8B26_002811,0.001477265913315568,0.0010008340283569638,0.0012019820438600795,inf
D8B26_002812,0.0007788537200301916,0.001474201474201474,0.00121645709881004,
D8B26_002813,0.00061925596684955,0.0005312868949232583,0.0006134685279070306,1.094843793751534
D8B26_002814,0.0009893989132743434,0.0008775538187302887,0.0011238281134474907,0.7874946282765951
D8B26_002816,0.0024593885581676795,0.0029527271635615845,0.003051660546916714,0.24726681302008033
D8B26_002817,0.0011777438248026452,0.0014285714285714284,0.0015310669722434429,0.9390658402668234
D8B26_002818,0.00048582712942574414,0.00034462269756387395,0.00045786585578973124,
D8B26_002819,0.0005656197174665055,0.00046981442330279574,0.0006273404358219679,0.6416262843583874
D8B26_002820,0.001216239695747015,0.0008314188819603987,0.0012194572610796863,0.9690587930097695
D8B26_002821,0.0018663646414116743,0.0023376623376623385,0.0020626432391138276,
D8B26_002822,0.00018481092649890617,0.0004053917097395359,0.0003010629609095082,0.0
D8B26_002823,0.0004917559846286371,0.00039172892358487935,0.00046332643692917444,0.5114328994119679
D8B26_002825,0.00044385128538721293,0.00020075108595953812,0.00040007696136966803,0.06830381549514752
D8B26_002826,0.003030303030303054,0.0016969696969696961,0.0024242424242424242,inf
D8B26_002827,8.03600128576021e-05,0.0005464480874316943,0.00035066187428771806,0.30291319857307253
D8B26_002828,0.00034986473873405735,0.0004112986148914293,0.0004071140061440437,0.1928111546283737
D8B26_002829,0.0016336146367106187,0.0014278119541277436,0.0015770263448282025,
D8B26_002830,0.0006277393675867658,0.0006846709775580068,0.0008371929981578025,0.3050732283041671
D8B26_002831,0.0005799330940346285,0.0002767400027674,0.00045071993097778757,1.5672967020026336
D8B26_002833,0.0006580576623026576,0.0001785156424331682,0.0004646657163333937,
D8B26_002834,0.0009263068086597469,0.0009013209013209008,0.0009643950820421408,0.05295109986458728
D8B26_002835,0.0010744701921172471,0.0008484848484848477,0.001044266191325015,0.24439762740058268
D8B26_002836,0.0005853321400006933,0.0004623895632070017,0.0006107719282907614,0.26118997281783707
D8B26_002837,0.0010596840617124572,0.0014378265412748172,0.0013264490749277768,0.4055592562243996
D8B26_002838,0.0015425187838980926,0.0011942080907598148,0.0017078931886234119,0.7223959962463344
D8B26_002839,0.0007729803481437495,0.0002805836139169472,0.0005487885389846174,0.9426687974428933
